id,text,humor_rating
tweet10822,"-Dígame, sargento, ¿cómo cumplió mi orden de impedir al enemigo usar el tren? ¿Lo dinamitó? -No, señor. Compré todos los boletos",2.8
tweet4087,"—¿Estás segura que eres virgen? 

—Ya te dije que si pendejo. 

—Pero tienes una cicatriz de cesárea. 

—Ya te dije que es una puñalada.",2.3333333333
tweet21167,"— Mamá, mi novio TERMINÓ conmigo...
— Si hija, si lo ví en FACEBOOK, y ya le dí ""ME GUSTA"".",2.0
tweet21000,Menos suerte que mamushca claustrofobica,2.5
tweet19825,"-¿Papá, es verdad que en muchos países de África un hombre no conoce a su mujer hasta que se casa? -¡Eso sucede en todos lados, hijo!",2.8333
tweet1636,"Mientras vos me ignoras, los mosquitos se pasan toda la noche hablándome al oído.",1.75
tweet19927,¿Por qué la mayoría de los pintores son franceses? Porque nacieron en Francia.,1.75
tweet19460,"No es mugre lo que tengo en mi auto, es contrabando de fauna",2.6
tweet7984,"-?Fue Ana a la fiesta? - Si. - ?Y Lucía? -!Ay! !lucía DI-VI-NA!!
JAJAJAJAJAJA",1.75
tweet10272,"-¿Quiénes hijo? 
-Mamá, en la escuela dicen que ves el futuro. (O_O)",2.636363636363636
tweet19673,"Si te llama una vez, te quiere. Si te llama dos veces, te ama. Si te llama 17 veces, es tu mamá.",2.0
tweet20623,"—Aló buenos días, ¿está María? —No, está equivocado. —Ok, pásemelo. —Holaa... —¿Equivocado? —Sí. —¿Y María vos?",1.2
tweet21918,¡¿Cómo que existen hombres que solo les importe el sexo?! ¡¿Qué sigue?! ¡¿Mujeres que sólo les importe el dinero?!,1.2
tweet2240,"—Papá, ¿cómo se hacen los niños?
—¿Haz visto una florecita? 
—Sí. 
—Pues le regalas una, te la llevas al motel y te la coges durísimo.",2.6
tweet18660,Si vas a irte vete ya!! (La Unión Europea diciéndole a la Gran Bretaña) 💔,1.0
tweet10014,-Soñé contigo -Ahhh ¿y cuál fue la mejor parte? -Cuando desperté...,1.6666666666666667
tweet16377,Google es mujer. No te deja terminar una frase y ya te esta dando sugerencias.,2.583333333333333
tweet23306,"Les informamos que el vuelo esta demorado...
hay que alegria!! Mi color favorito.!
#chistes",2.25
tweet6425,—Cuelga tu prime... ¿Aló? ¿ALOOOOOOOOOOO? :(,1.0
tweet4067,"Detesto cuando me dicen ""con el tiempo lo vas a superar"". Mira Sócrates, yo necesito estar bien ahora, no en mil años.",3.0
tweet12515,"Las mujeres inteligentes abren la mente.
Las fáciles abren las piernas.
Las dulces abren el corazón. 
Y yo aquí: abriendo el refrigerador.",1.75
tweet13352,"No se dice:

""No puedo, tengo novia.""

Se dice:

""JAJAJA, NO LE LLEGAS NI A LOS TALONES A MI NOVIA, PUTA.""",1.5
tweet5127,Naty que piensas del muro de Berlín? -No pues yo a Berlín no lo tengo en facebook.,2.2
tweet3414,"ADN DE LAS MUJERES:

   😡　 😡
😡　　　😡
　😡　😡
　　😡
　😡　😡
😡　　   😡
　😡　😡
　　😡
　😡　😡
 😡　　  😡
😡　　　😡
😡　　　😡
 😡　　 😡
　😡　😡
　　😡
　😡　😡
 😡　　  😡
😡　　    😡
😡　　　😡",2.0
tweet12678,"Si me pagaran por dormir, sería terriblemente millonario.",1.1875
tweet17447,"POLICÍA: ¿Sabe a qué velocidad iba ud?
YO: Mi selfie de Snapchat dice 90 km/h.
POLICÍA: LOL agrégame.",2.2
tweet13471,"No es depresión, es que mañana es lunes.",1.3333
tweet19000,Gracias a que le enseñé a mi hijo lo de la semillita con 8 años ahora con 18 cultiva el hijoputa una marihuana cojonuda.,2.4
tweet4864,"—Cobro por decir piropos
—A ver, dime uno a mi
—No, tú eres muy hermosa para cobrarte
—Que lindo 😍
—Son $100, no te hagas pendeja",2.75
tweet7017,"Necesito una silla de ruedas, mi mujer está enferma y no tengo fuerza para levantarla hasta la cocina a que me prepare el desayuno.",2.0
tweet18941,Voy a tirarme todas las putas navidades escribiendo tuits de mierda.Avisados estáis!.,1.0
tweet11327,"Las relaciones amorosas son como los trabajos en equipo, mientras uno se hace pendejo, el otro se mata trabajando para que todo salga bien.",1.5
tweet4564,"—¿Quieres que te sirva Coca en un vaso?
—No, con un gramo y medio está bien.
—¿Ah?
—¿Ah?",2.2
tweet21242,"Mi amor, mi amor, en la escuela me dicen Edipo...
 #ChistesdePsicologos",2.2
tweet8279,"- Doctor, ¿Que hago con los supositorios?
- ¡Pues metaselos por el culo!
- Tranquilo solo era una pregunta.
#Chis...",2.5
tweet9144,"—Se murió el abuelo, ¿ahora qué hacemos?
—Pongamos la imagen de un listón negro en Facebook.
—Sí sí, a la verga el abuelo.",2.0
tweet19025,"Les iba a contar un chiste del sodio y el hidrógeno, pero mejor NaH.",2.6667
tweet19820,"- ¿Alguna pregunta? - Si profe, ¿De dónde vienen los bebés? - Joven, estamos en clase de inglés. - Oh, lo siento. Where do babies come from?",2.5
tweet23468,"Hasta los 5 años pensé que mi nombre era ""Bájatedeahí"".",2.4
tweet15830,"@TurcoHusain Tu Jugabas Con Pelotas Cuadradas?
Aaa Eras defensa Verdad...
 NO SABES NADA DE FUTBOL
#FutbolEnDIRECTV",2.3333
tweet13479,"Si está en línea y no te contesta puede ser por tres razones:

1. Le
2. Vales
3. Verga",1.25
tweet11953,"Toda mi familia es bilingüe, hablan español y gritando.",2.25
tweet18265,"—Amor, ¿estoy gorda? —No. —¿Me estás diciendo anoréxica? —No. —¡¿Me estás diciendo mentirosa?! —Ya cálmate. —¡¿ME ESTÁS DICIENDO HISTÉRICA!?",2.4
tweet5254,"más lento que desfile de rengos
#chistes",2.0
tweet19635,"¿Por qué los hombres se sientan con las piernas abiertas?.
Para no aplastar su cerebro.",2.6
tweet4014,"—Amor, ayer fui con Ana y con unos amigos al cine y nos dispararon, murieron casi todos. Estoy muy grave, tal vez muera. —¿Quién es Ana?",1.8
tweet2725,#tipico Se cae un/a amigo/a jajaja Se cae un hermano/a jajaja Se cae un desconocido por la calle: jajajajaja Se cae el internet: NOOOOOO :@,3.0
tweet21887,"El único cargo que no le gusta a un político? El cargo de conciencia.
#CHISTES #frases",1.8
tweet3256,"Estaban dos borrachos en un bar y le dice uno al otro:
-Oye Juan deja de beber ya que te estás poniendo borroso.....",2.2
tweet13464,"¿Tienes frio? Estas temblando. -No IMBECIL, estoy en modo vibrador ¬¬",1.75
tweet14146,"Solo se que no cene nada.
#frases",2.0
tweet14374,El ser humano es el único animal que pasa años y años insistiendo con un tuit que solo a el le gustó. Lo mismo con las personas.,2.6667
tweet1399,"Yo canto hermoso, hasta que me quito los audífonos :|",1.5714285714285714
tweet11068,"—Hijo, siempre tienes que tratar bien a las mujeres y respetarlas... siempre.
—Mi vida, ¿Qué le dices al niño?
—¡TÚ CÁLLATE PENDEJA!",1.8
tweet16449,La diferencia entre Seno y Mama es que la primera es una glándula y la segunda una orden.,1.6667
tweet7044,—¿Qué somos? —Estudiantes! —¿Qué queremos? —6 meses de vacaciones —¿Y cuándo las queremos? —2 veces al año!,2.736842105263158
tweet23828,"Si crees que las pequeñas cosas son irrelevantes, intenta dormir en un cuarto cerrado con un mosquito. by @hadacon #fb",2.6667
tweet11394,"No hago nada bajo presión. Pero si no me presionan no hago absolutamente nada. En fin, no hago nada.",2.4
tweet323,"Un minuto de silencio por esos guerreros valientes que hoy van a jugarse la vida, pero les van a decir ""mejor como amigos """,2.25
tweet21463,Sería una lástima que alguien le dijera a los saqueadores que mi ex tiene cosas de valor en su casa con dirección #5 col. Jardines de la O.,1.5
tweet7701,Yo no soy supersticioso. Trae mala suerte...,2.0
tweet3927,"""Reinicia tu computadora""

—El  paracetamol de los ingenieros en sistemas.",2.0
tweet20746,Dios creo el wifi y el díablo las contraseñas,1.6
tweet19264,—Quiero ir a la marcha gay —Pero tu no eres gay —Escucho a Romeo Santos —¡CHICAS! Ya tenemos reina,1.4
tweet7934,"Lo bueno de ser pobre es que es gratis. Y las mejores cosas de la vida son gratis. Ok, no.",2.5
tweet18238,"Soy tan rebelde que cuando Dora la exploradora hace una pregunta, nunca le contesto. Lo sé, soy un peligro para la sociedad.",2.2
tweet11196,"Si hay que dormir, se duerme. Y si hay que estudiar, se duerme.",2.0
tweet5030,"De Angry Birds aprendí que no importa el tamaño de el pájaro, sino cómo se lo avientes a las puercas.",1.4
tweet9199,"Me dijo una doña que era muy grosero y le contesté: ʺMe vale madres lo que usted piense, vieja meticheʺ. Le hable de usted por respeto.",1.2
tweet19068,"—¿Cuál es la lección más importante que has aprendido en tu vida?

—Que primero va la harina y luego el agua.",2.25
tweet21669,"La ví a mi suegra tirada en la arena y me partió el corazón, fuí y le compré una sombrilla con un pararrayos",2.0
tweet2669,"Sabían que los pelos mas largos de una persona son los de la nariz, si no me creen arranquensen uno y van a ver que les duele hasta el Culo.",1.8
tweet1618,Y QUE NO PAREE LA FIESTAAAAA🎶 *tose* *se tapa* *sigue durmiendo*,1.4
tweet10188,"El canguro enojado en el super, porque le quieren cobrar la bolsa",3.0
tweet2901,"Yo tenia un perro que se llamaba ""Pafuera"". Un día le grité ""¡Adentro Pafuera!"", y se confundió y explotó.",2.0
tweet20956,Una lesbiana murió yendo a la panadería.  Su novia se quedó sin el pan... y sin la torta,2.0
tweet23260,"RT @_RicardoJorge: Almirante quince fragatas aproximándose! - ¿Una flota?- ¡No, flotan todas!  jajjaja #huesisisimo",3.4
tweet18991,"—Bebé ¿Me veo gorda con este vestido?
—¡No mi amor, te vez gorda con todos!",1.75
tweet4401,Cuando mi abuelo tenía 70 años el médico le recomendó que caminara 10 km diarios... ahora tiene 80 años y no sabemos dónde está.,3.2
tweet12518,"Por lo que sufren los niños de ahora:
• Por su iPhone.
• Por amor.

Por lo que yo sufría:
• Porque perdía mi suéter del uniforme.",1.0
tweet2899,Batman sería un súper héroe mucho más interesante si al estar triste se le doblaran sus orejitas hacia abajo.,2.4
tweet12492,"Idea millonaria:
Dejar de tener ideas pelotudas y ponerse a laburar.",2.2
tweet23250,"- Bájame la luna  - Si claro mi amor, ahora voy, espera que estoy ocupado subiendo el sol y moviendo a Júpiter un poco hacia la derecha.",2.2
tweet5932,"Un aplauso para los hombres que se creen veterinarios saliendo con zorras, gatas, y perras... Y al final se quedan solos como burros !!!",1.6667
tweet2455,"– No puede entrar con esa botella de agua
– ¿Con mi pistola sí ?
–Claro, pase.

Alguien entrando a cualquier parte de Estados Unidos.",1.6666666666999999
tweet20564,"Era tan bruto, que salió a comprar lamparitas quemadas para su cuarto oscuro.",1.6
tweet8831,"Si #EsHeterosexualPero es fan de la saga de ""Crepúsculo"" y de Glee. Una amiga más.",1.3333
tweet11976,"#YoQueríaEstudiar medicina, pero me dí cuenta que mi letra sí se entendía y supe que no iba a servir para eso.",2.0
tweet20458,"-Amor, ¿qué harías si te queda una hora de vida?
-Tendríamos sexo.
-¿Y los otros 58 minutos?",3.0
tweet12149,"Respira: Falta para Neymar.
Corre: Falta para Neymar.
Habla: Falta para Neymar.
Falta de Neymar: Falta para Neymar.
#BRA. 😂😂😂😂😂😂😂😂😂",1.0
tweet7940,"Los unicos hombres que dominan a las mujeres, tienen menos de tres años #frases",1.75
tweet3543,"—Gringos: Twitter. ... —Latinos: Tuirer. ... —Ingleses: Tuitah. ... —Padres: Tuister, la pagina esa del pajarito.",2.0
tweet15541,No puedes celebrar e #DíaInternacionalDelHombre si eres de los que dice “No tomo cerveza porque sabe así medio amarga”,2.0
tweet23228,"-Pero por qué traes otro bebé? No es mi hijo! -La muchacha: -Ay Sra, Ud dijo que lo cambiara cuando se ensuciara!",2.5
tweet2466,"Si no se levantaron de buen humor, vuélvanse a dormir, que gente amargada y buena para nada ya hay muchas.",1.3333
tweet18202,"Ya es 2014 en algunos países, pero es 2013 acá en mi país así que básicamente estoy hablando con la gente del futuro.",1.6666666666999999
tweet1110,Y el 25 a comer calentado Y el 26 a comer calentado Y el 27 a comer calentado Y el 28 a comer calentado Y el 29 a comer calentado Y asi...??,1.6667
tweet19366,"Está bien poner el despertador en vacaciones para no perderse el desayuno ¿no? 
Es para un amigo.",2.5
tweet12041,"Va una bobina y mata a otra. Cuando el juez la interroga, exclama:
- Sí, es verdad, lo hice yo, pero me indujeron...",2.8
tweet19902,"Los leggins son como la energía nuclear, según quien los posean puede ser maravilloso para el planeta o una catástrofe para la humanidad.",2.5
tweet22637,RT @Jofa2010: Un cura sorprendido mientras c bañaba en el rio:masturbandose padre? NO! 1 es libre de lavarc el pito a la velocidad q quiera!,1.5
tweet22362,"Motivos para usar audífonos:

Para mejorar la experiencia de audio 2%
Para no molestará los demás 2%
Por si el vídeo trae gemidos 96%",2.2
tweet14078,Antes de tomar asiento: pre sentarse... #chistes,2.6667
tweet19552,"Gracias a Twitter, por fin la frase ""me lo dijo un pajarito"" tiene sentido. #fb",1.6
tweet562,No trates como iPhone a quien te trata como Blackberry.,1.3333
tweet16160,"—¿Qué haces, tarado?
—Tocar antes de entrar a algún lugar por educación.
—Pero ese es mi seno, estúpido.
—Es que quiero entrar a tu corazón.",2.2
tweet12306,"— ¿Y esas lágrimas? ¿Ahora eres un marica? Límpiate y di: “¡SOY DURO COMO EL PUTO ACERO!”.

—Abuelo, ¿quieres dejar de hablarle así al bebé?",2.0
tweet8676,No quiero ser alarmista pero mi padre tiene una empresa de alarmas y la voy a heredar.,2.2
tweet14589,"—¿A dónde?
—Qué te importa, estoy harta de que siempre quieras controlarme.
—Si no me dice la bajo de taxi señorita.
—Perdón, la costumbre.",3.25
tweet5942,"#MiMamáDice ¡Ordena tu cuarto, vienen visitas!, COMO SI LA REUNIÓN FUERA EN MI CUARTO.",1.75
tweet8716,"#Chiste Mama Mama!! En la escuela me dicen puta barata!!!
""Hay hija pues ya empieza a cobrarles mas"". #chistes RT",3.0
tweet1011,"—Oye hija, a comer.

—Mamá, pero son croquetas.

—¿No que mucho filtro de perra en SnapChat?",1.6
tweet10113,"Si la vida fuera un videojuego, ahora sería el momento donde aprieto todos los botones porque ya no sé que hacer.",2.3333333333
tweet15492,Había una vez una tortuguita que fue a su primer día de clases y cuando llegó...  ¡Ya estaban de vacaciones!,1.6667
tweet14252,"El electricista va al hospital, mira a los pacientes conectados a diferente aparatos y les dice
-Respiren profundo voy a cambiar un fusible",2.6
tweet6802,"Mi amor, ¿crees que tengo el pene pequeño? 
—Claro que no, tienes un pene común. 
—¡¿Común?! 
—¡COMÚN CACAHUATE! #JAJAJA  #XD",1.6
tweet15745,"Cuántos psicoanalistas hacen falta para cambiar 1 bombita? Dos, uno la cambia y el otro sostiene el pene, perdón, la escalera - #CHISTES",1.5
tweet21687,"— ¡MAMÁ! 
— ¿Qué pasó? 
— ¿Has visto al amor de mi vida? 
— ¿Apoco tienes novia? 
–NO, mi computadora. #xD",2.4
tweet3461,Es más fácil salirte de un cartel de drogas que del grupo de WhatsApp de tu familia.,2.4
tweet844,Fui a pagar mi tarjeta y pensé que estaba pagando los fondos buitres.,2.0
tweet22705,"i'm

⚪️ gay

⚪️ straight

⚪️ bisexual 

⚪️ asexual 

🔘 Re marica cuando hablo del amor que les tengo a mis ídolos.",2.2
tweet22868,"-Me cojo a tu vieja, pelotudo. 
-Sí, papá, ya sé. Andá a dormir, estás en pedo.",2.2
tweet22614,Si le dan un penal a Francia quiero que lo patee Gérard Depardieu,2.0
tweet676,"- Disculpe, ¿Tienes pastillas para la
baja autoestima? 
- Si, tome.
- No, no me las merezco.
#Chistes #Humor #Ane...",2.2
tweet21757,"—Me gustas porque eres guapa, simpática, inteligente, sensata...

—¿Qué haces con la verga de fuera?

—Al parecer también eres observadora.",2.3333
tweet20273,"Nombre..?.
- Mathew Mcconaughey.
- Tome, escribalo usted mismo.
- Y usted..?.
- Nawja Nimri.
- Qué ganas tengo de jubilarme,coño!.",1.5
tweet21934,"Estamos en hora pico, vengan a besarme",1.4
tweet2854,"La delgada Linea Entre ""tener twitter"" y ""reírse sólo"".",2.0
tweet2447,"—¡Dr, el paciente se muere, necesita reanimación! —¡A la bio! ¡A la bao! ¡A la bin, bon, bao! ¡El paciente! ¡El paciente! RA RA RA! —Murio",1.6
tweet1707,Los pendejos que confunden “haber” con “a ver” deberían hirviendo si estudian un poco más.,2.0
tweet18379,"No hay forma de tener más de treinta años, tomarse una selfie y conservar la dignidad.",3.0
tweet12520,Te ama? —¡Si! —¿Te respeta? —¡Si! —¿Te es fiel? —¡Si! —¿Existe? —¡Si! —¿Quien es? —¡Es Mi perro! #xD,1.375
tweet2497,"¿Los mejores tríos?

—Junio, julio y agosto.

—Viernes, sábado y domingo.

—Twitter, Youtube y Whatsapp.

—Tú, yo y mi cama.",1.6667
tweet15981,"""No mames, qué partidazo"".

-Tus papás cuando me conozcan.",2.25
tweet6648,"¿De quién es esa manita? ¿De quién es esa piernita ¿De quién son esos ojitos? ¡Ay Dios mío, esta Morgue es un desastre! #Plop",3.25
tweet5291,"El ""NO"" de las mujeres proviene del latín ""ruégame un poquito más"".",1.3333333333333333
tweet6726,"—Maestro ¿Puedo ir al baño?

—¿Para que?

—¡Para abrir la Cámara de los Secretos! ¿¡Para qué va a ser!?",1.7
tweet19453,"Primero la deja preñada el ""Espíritu Santo"", y ahora llegan un negro y dos barbudos a conocer al niño. Pobre José...",1.5
tweet2048,"En realidad mi habitación está desordenada por si alguien intenta asesinarme de noche, que se tropiece y muera.",2.071428571428572
tweet19104,"—Y si encuentras una mujer guapa, inteligente, que te responda de inmediato, que no sea celosa ni berrinchuda, ¿qué harías? 
—Un documental.",1.5
tweet12043,"¿Por qué despidieron al reloj?
Porque se atrasó.. #chistes",1.6
tweet18727,No hay nada más difícil que vivir sin ti. Excepto mover el asiento del copiloto desde el asiento del piloto esa madre si no se puede,2.6
tweet23765,Las niñas buenas van al cielo... Las malas me hacen una filita por favor.,2.2
tweet18987,"«Hola»

—Yo, perdiendo la última partícula insignificante de dignidad que me queda.",1.75
tweet11091,Había una gallina con diarrea... y tuvo un huevo revuelto.,2.25
tweet22564,"- Oye, una pregunta. ¿Tú usarias zapatos si no tuvieras pies? - M no. + Entonces, ¿porqué utilizas sujetador?",1.6
tweet4562,Me matan esas personas que usan armas.,2.25
tweet2366,Es impresionante como en los DMs logro ser más pelotudo que en mis tuits.,1.3333
tweet23532,"–Amor, ¿qué llevo para la cena?
–Trae mesas.
–Pero están todas escurridas de mole
–No me estás entendiendo.
–Tú tampoco.",1.0
tweet12899,"—Terminé con mi novia.
—¿Por qué?
—Ya no la entendía.
—¿Qué te decía?
—T3 am0o muxX0op mIi am0orsx.
—Ahh pues sí estaba cabrón.",2.25
tweet2428,Odio que se me ocurran los mejores insultos cuando ya estoy tirando el cadáver al mar.,2.75
tweet18913,"— ¿Ves esta sonrisa? Tú eres el motivo.
— Aww, gracias.
— Eres mi odontólogo favorito, nunca lo olvides.",2.2
tweet20735,"—Tengo tarea de Física. 
—¿Cuántica? 
—Poquitica, pero la tengo que hacer.",3.6
tweet11981,"En mi corazón pasan muchas cosas, sangre por ejemplo...",2.0
tweet12744,"—En mis tiempos...

—Sí abuela, en sus tiempos todos eran súper santos y por eso tengo 20 tíos.",2.6111111111111107
tweet7476,"—Señor, ¿me podría recomendar un buen lugar para comer?  
—Una mesa.  
—Muchas gracias.  
—De nada.",2.5
tweet2161,Jaimito de que te vas a disfrazar en halloween? ´-De BlackBerry para que me digan BB me pidan el pin y me soben la bolita.#xD,1.4
tweet20994,"Le pusieron San Valentín porque ""dejame que te haga el orto"" era muy largo",1.2
tweet7363,"En Facebook UNFRIEND, en Twitter UNFOLLOW, y en la vida real un 'ANDATE A LA MIERDA' todo lo resuelve",1.3333
tweet21862,"—¿Bailas?  —No, tengo novio.  —Te pregunte que si bailas, no tu situación sentimental.  —Ok, vuelve a preguntar.  —¿Bailas?  —No, eres feo.",1.6
tweet19729,"-Qué tal la facu?
-Bien.
-En qué año estás?
-2018.",3.0
tweet4283,"Un bombillo en una fiesta le dice a otro:
-Te noto como apagado.
Y el otro responde:
-No, es que estoy fundido.
#...",1.8
tweet8587,"Esposos en la cama: -Mi amor, ¿por que hay 6 pies en la cama? -Levántate para que veas que son 4 -Ah, sí! by @JPeart27_97 #fb",2.0
tweet16551,En tienda de video: -¿Tiene la película Tu trasero está estacionado? -¿Sabe el nombre en inlgés? -Your-ass-is-park. #fb,2.75
tweet9853,"Se abre el telón y aparece una piedra pequeñita, pequeñita.
- ¿Cómo se llama la película?
- Rocky
#Chistes #Humor...",1.5
tweet22775,"—Papá ¿me ayudas con la tarea de inglés? —Claro. —¿Cómo se dice vendedor de puertas? —Vende-door. —Gracias, yo puedo solo papi. —Of nothing.",2.6
tweet16013,"—Mamá, ¿Está ocupado el baño? —Sí, deja que Nicolas Cage",1.4
tweet6064,"— Hijo, ¿y esos gemidos?

— Estoy viendo porno papá.

— A mí no me engañas, seguro caíste en esos vídeos de los gemidos JAJAJA QUE IMBÉCIL.",2.75
tweet7920,"Un hombre que adivina correctamente la edad de una mujer puede que sea listo, pero no es muy brillante. -Lucille Ball",2.0
tweet21742,"""Oye, qué rico hueles""

—La emperatriz del país de la putería y galaxia de la ofrecidéz.",1.0
tweet16076,"La mentira más grande que he dicho: ""No es necesario anotarlo, lo voy a recordar"".",3.3333
tweet7670,¿Qué le dijo un cienpiés a su esposa? ¡Ponte en cuatrocientos!,2.1
tweet13646,"Papá papá en la escuela me dicen Susana Gimenez
_¿Quien Los chicos??
_Correcto!!!!   #chistes #humor",2.4
tweet22087,"Va el tenedor al hospital y se encuentra con el cuchillo
_ Qué andas haciendo por aquí?
- Vine porque cuchara sopera

#DijeQueTeniaPeores",2.6
tweet20415,"-Bésame !!
-No puedo, tengo novia. De hecho no deberíamos ni estar garchando..",2.8333
tweet22313,"La vida es acierto y error, acierto y error, acierto y error..
.
- Follamos..?.
.
- Error.",1.5
tweet11073,"Mujeres, si buscan un hombre tierno, romántico, lindo y detallista, les informo que esos hombres ya tienen NOVIO.",2.8
tweet16394,"—¿Está enojayita, mi bebé peshosha?
—Te vale verga, y habla bien hijo de tu pendeja madre.",2.0
tweet12763,"— ¿Aló, hablo con el Hospital Infantil? — Ti, ¿qué le lele?",2.25
tweet4289,"El amor no se crea ni se destruye, solo te transtorna.",2.3333
tweet16572,"Si tu novio nota cuando te cortas el cabello, es tu novia.",1.3333
tweet19806,#CarrerasParaComerPuroPan Arquitectura siendo heterosexual.,1.75
tweet1453,"—Mi vida te amo, ahora dímelo tú.

—Melotú.

—Ya no te soporto más, ¡Divorcio!

—¡VORCIO, JAJAJÁ!

—Idiota!

—¡OTA, JAJAJÁ!",2.230769230769231
tweet9983,"—¡Buenas noches! Domino's Pizza ¿qué se le ofrece? 
—Unas quesadillas, pendejo.",1.2
tweet16190,Ando muy ocupado fingiendo ser una persona normal.,1.6667
tweet23361,"— Cabrón.
— Tonta.
— Imbécil.
— Estúpida.
— Pendejo.
— Puta.
— Te quiero.
— Puta.
— Tenías que decir “Y yo”.
— Puta.",1.8333
tweet7603,"Le escribí ""Hola"" y se puso en ""ocupado"", creo que está planeando la boda.",2.6667
tweet22245,"RT @hernanmdq: -Manolo, por qué llevaste la PC al hospital? -porque ""la interne""",2.0
tweet18525,Se le fue la vida comprando regalos. Eso quiero que diga en mi lápida,1.3333333333
tweet15848,Lo malo de los domingos es que mañana es lunes.,1.75
tweet10588,"Que es un sweter abajo del agua?
Un buzo
#chistes",3.0
tweet12339,"Que vas a hacer el 14 de febrero? -voy a estar con mi novio, vos? -voy a estar con, con, puedo ir con ustedes? #XD",1.75
tweet9404,"Me robaron todas las sillas de mi casa, no saben como me siento ahora.",3.7777777777777777
tweet9165,"—Que niño tan feo.
—Es mi hija...
—Ah, no sabia que eras padre.
—Soy madre.
—Ah, si... te vi embarazada.
—Es adoptada.
—Mejor me voy.",2.0
tweet23,"Cambié mi contraseña de Twitter por ''incorrecta'', si se me olvida, twitter me la recordará: Su contraseña es ''incorrecta''. Soy una genio",2.7777777777777777
tweet1032,"La profesora le dice a pepito:haber pepito si yo digo fui rica,es pasado y si digo soy hermosa ¿Que es?
exceso de imaginación profesora...",1.7777777777777777
tweet4137,"¿La pederastia tiene cura? ¡No, la pederastia tiene curas!",1.4
tweet4197,"-Buenas tardes, vengo por el puesto de mesero.
-¿Experiencia?
-...
-¿?
-...
-Ah, ¿se está haciendo pendejo?¡CONTRATADO!",1.8
tweet13981,"“Me da un queso de aquí”

—Yo en Oaxaca.",2.3333
tweet15619,"Uber 2015: Hola, buenas tardes Sr. ¿Gusta agua? ¿Un dulce? ¿Cargar su celular?
Uber 2017: k onda prro apoko t molesta k venga fumando piedra",1.25
tweet20630,"-doctor tengo un problema
-dime el problema
-me siento una gallina
-¿y desde cuando siente eso usted?
-desde que era un pollito",2.8
tweet22193,"El partido de #Olimpo vs #River va a ser en HD (Hacia el Descenso)
#chistes",1.0
tweet23919,"¿Por qué las niñeras usan bombachas con dibujitos?
        .... para animar a los pendejos.",2.2
tweet620,Estoy haciendo el mannequin challenge en mi cama desde hace como treinta horas.,3.0
tweet3248,"Vivo con el miedo de entrar a un baño para discapacitados, que llegue un discapacitado y me arme un desmadre por usar su baño.",2.3333
tweet7399,"¿Cuál es el colmo de la paciencia? 
Sacarse un moco con un guante de box.",3.3333
tweet21035,"- disculpe cuando es la fecha de recuperatorio 
- flaco te estas anotando a la materia",2.0
tweet12658,"—Disculpe, ¿tiene la pastilla del día siguiente?
—No, señorita.
—Bueno, entonces deme 40 patadas en el estómago.",1.5
tweet1176,"—Oye hijo, no sabía que te gustaban los insectos. —No me gustan. —¿Y esa araña? —JAJAJAJÁ Mamá, ya deja en paz a mi novia.",1.4
tweet15856,"Llega el examen y....
♫♪Nossa, nossa, Nosabemos nada!
Hay no lo apruebo, hay ,hay no lo apruebo.♫♪.. #XD",2.4
tweet13244,"—¡Qué aburridos son ahora los programas de la tele! —Abuelo, no es la tele, estás mirando el microondas. @chisteloco.",2.75
tweet1805,"—Hola, tengo dos boletos para el cine.

—Genial, podrás ir dos veces.",2.8
tweet8151,Hice una encuesta de opinión para saber si soy inseguro. @rrouvier,3.6667
tweet1848,"Comezón en la nariz, la causa más frecuente de muerte en los videojuegos.",2.0
tweet16439,"Lleva un minuto sin contestarme, de seguro está con otra.",1.6667
tweet23717,"Qué bonito es tener quien te despierte todas las mañanas.

Te amo despertador.",2.75
tweet900,"—¡Ay, que cosa más fea! —Es mi hija. —Perdón, no sabía que eras el padre. —Soy la madre. —Ah Bueno!!!...",1.8
tweet2482,"—Oye abuelo, cuéntale a mis amigos tu mayor secreto

—Me gusta meterme cosas por el culo

—¡No, lo de la guerra!

—Ahh, ayudé contra Hitler",2.3333
tweet13223,"- ¡ALTO! ¡POLICÍA DE LOS ÁNGELES!
- ¡Tan divino! 😍",1.75
tweet8460,El hijo de Casillas filtrándole a todos los niños de la sala de maternidad que los reyes son los padres. Ya lo veo.,1.25
tweet17626,"—¿Por qué llevas gafas oscuras?
—Papá, soy ciego.
—No mientas, ¡tú eres un hipster de esos!
—Pero...
—Quítatelas o te las quito de un golpe.",2.3333
tweet14196,"Los bikinis exponen el 90% del cuerpo de una mujer, pero yo como todo un caballero, sólo miro el 10% que está cubierto.",1.75
tweet245,Típico : Estar viajando en taxi y pensar tácticas de escape por si el taxista te quiere secuestrar.,2.0
tweet19447,"—Yo llevo las chelas.
—Yo pongo el hielo.
—Yo ya compré la botana.
—¡Pero ponte tu suéter! 
—¿¡QUIÉN METIÓ A MI MAMÁ AL GRUPO DE WHATSAPP!?",2.2
tweet13892,"Si hay calentamiento global, entonces ¿habrá una orgía mundial?",1.25
tweet7430,"—¿Y el amor duele?

—Por el culo sí.",1.4
tweet23035,Solo hay una cantidad correcta de cerveza en sangre: mucha.,1.5
